id,enlem,boylam,yangin_var,yangin_yuzdesi,zaman
71,29.5775194196213,-95.7535126032531,True,0.6913416861521866,2026-05-10 23:40:36.306557
72,29.5775196437213,-95.7535123155371,True,0.7595219040755122,2026-05-10 23:40:36.306557
73,29.5775197265244,-95.7535131415681,True,0.7711990849651005,2026-05-10 23:40:36.306557
74,29.5775199755851,-95.7535137798862,True,0.7960857810544105,2026-05-10 23:40:36.306557
75,29.5775196267594,-95.7535139530202,True,0.711441495777581,2026-05-10 23:40:36.306557
76,29.5775214995221,-95.7535107189537,True,0.6690926526602579,2026-05-10 23:40:36.306557
77,29.5775265179696,-95.7535030269837,True,0.6665261761753699,2026-05-10 23:40:36.306557
78,29.5775328145242,-95.7534932177677,False,0.6169047834422868,2026-05-10 23:40:36.306557
79,29.577539611936,-95.7534820527954,False,0.5946780715703963,2026-05-10 23:40:36.306557
80,29.5775472522305,-95.753470812801,False,0.2134782013118267,2026-05-10 23:40:36.306557
81,29.57755544148,-95.753458818882,False,0.15512615231871602,2026-05-10 23:40:36.306557
82,29.5775602907256,-95.7534503431992,False,0.1399532165944576,2026-05-10 23:40:36.306557
83,29.577561698509,-95.7534477070241,False,0.08007303631007671,2026-05-10 23:40:36.306557
84,29.5775630459487,-95.7534449167858,False,0.2227999834500253,2026-05-10 23:40:36.306557
85,29.5775649435158,-95.7534417641247,False,0.148811890881136,2026-05-10 23:40:36.306557
86,29.5775669170076,-95.7534387736436,False,0.1477439976361021,2026-05-10 23:40:36.306557
87,29.5775684578804,-95.7534363905892,False,0.11447840017696091,2026-05-10 23:40:36.306557
88,29.5775699105045,-95.7534347558643,False,0.15564823566995842,2026-05-10 23:40:36.306557
89,29.5775715374634,-95.7534334435295,False,0.2174077115056597,2026-05-10 23:40:36.306557
90,29.5775732517589,-95.7534324504326,False,0.21192295474343542,2026-05-10 23:40:36.306557
91,29.5775753646194,-95.7534306774055,False,0.33430637247363637,2026-05-10 23:40:36.306557
92,29.5775764686263,-95.7534290627758,True,0.7520534488235114,2026-05-10 23:40:36.306557
93,29.5775770472059,-95.753427961086,True,0.7832211620436369,2026-05-10 23:40:36.306557
94,29.5775778104381,-95.753426451109,True,0.8818467794926839,2026-05-10 23:40:36.306557
95,29.5775786411008,-95.753424885811,True,0.8752296349153481,2026-05-10 23:40:36.306557
96,29.5775790221046,-95.7534240475654,False,0.6268146966218948,2026-05-10 23:40:36.306557
97,29.5775785747646,-95.7534242453652,False,0.6242005680322646,2026-05-10 23:40:36.306557
98,29.5775788011313,-95.7534240136793,False,0.5048277382373809,2026-05-10 23:40:36.306557
99,29.5775802261892,-95.7534225426318,False,0.5044855241298675,2026-05-10 23:40:36.306557
100,29.5775819484315,-95.7534207350094,False,0.23611582411527632,2026-05-10 23:40:36.306557
101,29.5775856318676,-95.7534157997069,False,0.10711490294039241,2026-05-10 23:40:36.306557
102,29.5775900010741,-95.7534094816971,False,0.11309084104448551,2026-05-10 23:40:36.306557
103,29.5775932639287,-95.7534052690338,False,0.09940032730326051,2026-05-10 23:40:36.306557
104,29.5775982630694,-95.7533981713301,False,0.1130346309005841,2026-05-10 23:40:36.306557
105,29.5776063087552,-95.753385315524,False,0.11799152846454451,2026-05-10 23:40:36.306557
106,29.5776148591805,-95.7533715783661,False,0.12456044020092151,2026-05-10 23:40:36.306557
107,29.5776249636103,-95.7533558955198,False,0.08166757751296651,2026-05-10 23:40:36.306557
108,29.5776371214169,-95.7533363134167,False,0.0536080444797873,2026-05-10 23:40:36.306557
109,29.577650228489,-95.7533154252042,False,0.045618473422527304,2026-05-10 23:40:36.306557
110,29.577664440975,-95.7532928400112,False,0.0572637549236416,2026-05-10 23:40:36.306557
111,29.5776790262575,-95.753270173413,False,0.0419666054293513,2026-05-10 23:40:36.306557
112,29.5776941410317,-95.7532463954319,False,0.041029999275505505,2026-05-10 23:40:36.306557
113,29.5777093245914,-95.7532225284015,False,0.0375497051149606,2026-05-10 23:40:36.306557
114,29.5777228641783,-95.7532000730787,False,0.034737279602140105,2026-05-10 23:40:36.306557
115,29.5777357301365,-95.7531768435784,False,0.039875848089158505,2026-05-10 23:40:36.306557
116,29.5777480296047,-95.7531533621394,False,0.0377196413099765,2026-05-10 23:40:36.306557
117,29.5777612928511,-95.7531307784437,False,0.029726392087340306,2026-05-10 23:40:36.306557
118,29.5777774976667,-95.7531083240665,False,0.035020016562938606,2026-05-10 23:40:36.306557
119,29.5777967534307,-95.753089027788,False,0.054388750401139205,2026-05-10 23:40:36.306557
120,29.5778206964558,-95.7530720240173,False,0.030153866355121108,2026-05-10 23:40:36.306557
121,29.5778479733357,-95.7530574470376,False,0.1708906684637069,2026-05-10 23:40:36.306557
122,29.5778769342612,-95.7530453309713,False,0.1280062016665935,2026-05-10 23:40:36.306557
123,29.5779092396198,-95.7530349845435,True,0.6964998279333114,2026-05-10 23:40:36.306557
124,29.5779417800476,-95.7530271008417,False,0.17860029606223102,2026-05-10 23:40:36.306557
125,29.5779752311533,-95.7530201893535,False,0.027825336028635503,2026-05-10 23:40:36.306557
126,29.5780098682353,-95.7530129137088,False,0.017158155758678906,2026-05-10 23:40:36.306557
127,29.5780451262104,-95.7530058412227,False,0.007798318807780704,2026-05-10 23:40:36.306557
128,29.578080680432,-95.7529997508796,False,0.020772351567447105,2026-05-10 23:40:36.306557
129,29.5781171293338,-95.7529940908102,False,0.1887653943717479,2026-05-10 23:40:36.306557
130,29.5781516161821,-95.752988269664,False,0.2377156083106994,2026-05-10 23:40:36.306557
